SID,DID,Source,Destination,Passengers,Seats,Flights,Distance,Date,SPopulation,DPopulation
MSY,MIA,"New Orleans, LA","Miami, FL",71,139,1,674,199712,1286268,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",7844,11618,62,2342,199701,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",4610,6416,31,2342,199701,23583460,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",4211,5513,37,1501,199708,2795024,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",999,1197,7,2342,199701,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",9408,12848,54,2342,199701,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",5021,6636,28,2342,199704,23583460,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",2627,4587,33,674,199709,1286268,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",250,400,4,1501,199709,2795024,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",5011,8400,56,674,199709,1286268,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",1519,3552,24,1501,199709,2795024,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",2273,3600,24,1501,199709,2795024,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",4053,4816,28,2342,199702,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",8633,12406,66,2342,199705,23583460,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",3690,5100,34,1501,199705,2795024,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",7594,11656,62,2342,199710,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",3736,7016,28,2342,199702,23583460,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",7418,10350,69,1501,199712,2795024,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",3068,4500,30,1501,199702,2795024,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",141,206,1,2342,199706,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",3633,4872,29,2342,199701,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",3799,5792,28,2342,199702,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",4372,7706,31,2342,199701,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",4389,6689,28,2342,199702,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",93,207,1,2342,199710,23583460,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",1519,2960,20,1501,199707,2795024,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",8532,13650,91,674,199701,1286268,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",5445,8850,59,1501,199711,2795024,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",4189,5040,30,2342,199703,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",8479,11649,62,2342,199712,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",9834,12338,73,2342,199710,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",93,292,1,2342,199712,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",3049,4266,18,2342,199710,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",3231,4032,24,2342,199710,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",984,1442,7,2342,199710,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",6257,7528,45,2342,199712,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",7822,11279,60,2342,199703,23583460,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",5185,6750,45,674,199706,1286268,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",4930,6416,31,2342,199712,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",3128,4079,17,2342,199712,23583460,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",2799,4170,30,674,199705,1286268,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",7093,9300,62,674,199705,1286268,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",3909,5040,30,2342,199712,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",111,146,1,2342,199701,23583460,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",1477,1788,12,1501,199710,2795024,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",70,146,1,2342,199709,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",0,206,1,2342,199701,23583460,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",1609,2960,20,1501,199708,2795024,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",2185,3753,27,674,199702,1286268,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",0,0,1,2342,199703,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",5802,10339,55,2342,199702,23583460,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",60,139,1,674,199701,1286268,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",5530,8250,55,674,199702,1286268,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",149,207,1,674,199702,1286268,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",7395,10904,58,2342,199709,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",3987,4872,29,2342,199706,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",4066,7464,30,2342,199706,23583460,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",1607,3278,22,1501,199705,2795024,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",5020,6829,33,2342,199703,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",5461,7400,31,2342,199703,23583460,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",2178,2408,14,2342,199706,23583460,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",3739,5400,36,1501,199703,2795024,9247394
LAX,MIA,"Los Angeles, CA","Miami, FL",7629,11086,59,2342,199704,23583460,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",2897,3427,23,1501,199712,2795024,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",49,194,1,1501,199712,2795024,9247394
MSY,MIA,"New Orleans, LA","Miami, FL",5222,8479,61,674,199708,1286268,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",131,200,2,1501,199710,2795024,9247394
MSP,MIA,"Minneapolis, MN","Miami, FL",3967,4619,31,1501,199703,2795024,9247394
TLH,MIA,"Tallahassee, FL","Miami, FL",3246,5160,172,403,199701,289849,9247394
TLH,MIA,"Tallahassee, FL","Miami, FL",3705,5400,180,403,199704,289849,9247394
TLH,MIA,"Tallahassee, FL","Miami, FL",3286,4740,158,403,199702,289849,9247394
TLH,MIA,"Tallahassee, FL","Miami, FL",3944,5250,175,403,199703,289849,9247394
TLH,MIA,"Tallahassee, FL","Miami, FL",3422,6660,222,403,199706,289849,9247394
POB,TNT,"Fayetteville, NC","Miami, FL",28,173,1,651,199710,314917,9247394
TLH,MIA,"Tallahassee, FL","Miami, FL",3894,6420,214,403,199705,289849,9247394
DCA,MIA,"Washington, DC","Miami, FL",4150,5076,27,920,199702,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",9554,15750,105,920,199702,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",143,143,1,920,199702,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",8911,15012,108,920,199702,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",3232,4738,23,921,199706,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",4906,5828,31,920,199705,8966798,9247394
GNV,MIA,"Gainesville, FL","Miami, FL",151,570,19,295,199705,210942,9247394
GNV,MIA,"Gainesville, FL","Miami, FL",854,1691,89,295,199705,210942,9247394
DCA,MIA,"Washington, DC","Miami, FL",11363,17550,117,920,199705,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",10384,16819,121,920,199705,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",280,504,3,921,199706,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",2760,4650,31,921,199701,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",126,292,1,921,199701,8966798,9247394
GNV,MIA,"Gainesville, FL","Miami, FL",973,1881,99,295,199702,210942,9247394
IAD,MIA,"Washington, DC","Miami, FL",282,786,2,921,199701,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",6510,9052,31,921,199712,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",77,150,1,921,199710,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",1082,1946,14,921,199712,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",109,188,1,921,199706,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",3800,5562,27,921,199701,8966798,9247394
GNV,MIA,"Gainesville, FL","Miami, FL",166,630,21,295,199706,210942,9247394
IAD,MIA,"Washington, DC","Miami, FL",3295,4326,21,921,199710,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",1970,2550,17,921,199712,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",1470,4410,30,920,199701,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",2241,4410,30,920,199712,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",4506,5828,31,920,199701,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",264,786,2,921,199706,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",11125,18000,120,920,199701,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",6847,12788,92,920,199701,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",103,146,1,921,199706,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",9134,12450,83,920,199712,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",2801,4650,31,921,199705,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",236,786,2,921,199705,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",93,206,1,921,199705,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",4069,5452,29,920,199712,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",4185,5974,29,921,199708,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",3418,4704,28,921,199705,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",2065,4410,30,920,199708,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",5954,9000,60,920,199708,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",9541,16950,113,920,199704,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",178,369,1,921,199708,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",4462,5828,31,920,199704,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",4057,5828,31,920,199708,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",135,393,1,921,199708,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",9594,17931,129,920,199711,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",2430,4170,30,921,199708,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",1858,4410,30,920,199706,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",12090,20433,147,920,199708,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",1830,4263,29,920,199704,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",8088,17514,126,920,199709,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",2357,4512,24,920,199709,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",3708,5828,31,920,199711,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",14574,22240,160,920,199712,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",9461,16541,119,920,199704,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",8133,12150,81,920,199709,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",4052,5452,29,920,199706,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",1474,4263,29,920,199709,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",142,144,1,920,199704,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",1720,4170,30,921,199709,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",248,738,2,921,199709,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",6905,11700,78,920,199706,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",3229,5150,25,921,199709,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",2639,4309,31,921,199707,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",242,786,2,921,199709,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",9671,17792,128,920,199710,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",624,1572,4,921,199707,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",4101,5562,27,921,199707,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",1722,2820,15,920,199710,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",10789,15000,100,920,199710,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",2245,4557,31,920,199710,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",11222,18487,133,920,199706,8966798,9247394
GNV,MIA,"Gainesville, FL","Miami, FL",761,1577,83,295,199706,210942,9247394
GNV,MIA,"Gainesville, FL","Miami, FL",1125,2052,108,295,199703,210942,9247394
GNV,MIA,"Gainesville, FL","Miami, FL",1043,2033,107,295,199704,210942,9247394
IAD,MIA,"Washington, DC","Miami, FL",248,786,2,921,199704,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",2546,4500,30,921,199704,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",248,412,2,921,199704,8966798,9247394
GNV,MIA,"Gainesville, FL","Miami, FL",854,2014,106,295,199701,210942,9247394
IAD,MIA,"Washington, DC","Miami, FL",100,188,1,921,199710,8966798,9247394
GNV,MIA,"Gainesville, FL","Miami, FL",13,30,1,295,199701,210942,9247394
DCA,MIA,"Washington, DC","Miami, FL",5506,8400,56,920,199707,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",4159,6016,32,920,199707,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",11028,15750,105,920,199711,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",3305,4368,26,921,199704,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",3977,4950,33,921,199703,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",1917,4263,29,920,199711,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",111,393,1,921,199710,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",1261,2336,8,921,199710,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",111,188,1,921,199703,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",733,1965,5,921,199703,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",3525,4200,25,921,199703,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",135,188,1,921,199703,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",12601,17850,119,920,199703,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",5146,5828,31,920,199703,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",11644,17097,123,920,199703,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",1941,4263,29,920,199707,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",2703,4410,30,920,199703,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",2233,4309,31,921,199710,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",13203,20989,151,920,199707,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",73,101,1,920,199703,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",1067,2100,14,921,199706,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",5437,8468,29,921,199711,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",2335,4170,30,921,199711,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",1688,2224,16,921,199706,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",2631,4200,28,921,199702,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",176,417,3,921,199702,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",2684,3296,16,921,199702,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",122,292,1,921,199702,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",2528,4557,31,920,199705,8966798,9247394
IAD,MIA,"Washington, DC","Miami, FL",1593,1848,11,921,199702,8966798,9247394
DCA,MIA,"Washington, DC","Miami, FL",2122,4116,28,920,199702,8966798,9247394
DTW,MIA,"Detroit, MI","Miami, FL",923,1440,13,1145,199710,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",2272,3196,32,1145,199710,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",621,772,4,1145,199710,8934802,9247394
YIP,MIA,"Detroit, MI","Miami, FL",0,0,1,1148,199705,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1808,2074,17,1145,199703,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",7170,11116,58,1145,199704,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1023,1967,16,1145,199707,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",7572,10650,71,1145,199702,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3658,4500,30,1145,199711,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1069,1723,14,1145,199706,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",293,330,3,1145,199712,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",2541,4500,30,1145,199709,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1264,1341,9,1145,199703,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",2363,2565,9,1145,199703,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",275,281,1,1145,199703,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",7573,11100,74,1145,199703,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",129,224,2,1145,199707,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",952,2006,18,1145,199709,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",6450,9450,63,1145,199706,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1399,2227,20,1145,199701,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1414,1974,20,1145,199711,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",6917,10050,67,1145,199707,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",91,125,1,1145,199711,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",86,112,1,1145,199704,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",2488,4350,29,1145,199709,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",6075,8850,59,1145,199711,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",415,497,4,1145,199712,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",398,448,4,1145,199702,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",6317,8100,81,1145,199707,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3396,4500,30,1145,199707,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",121,139,1,1145,199707,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",6492,9450,63,1145,199712,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",2055,2900,29,1145,199705,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",503,1160,4,1145,199711,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",7101,9685,65,1145,199705,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3785,4650,31,1145,199705,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3935,4650,31,1145,199712,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3628,6032,49,1145,199705,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3737,4500,30,1145,199704,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",8416,11324,76,1145,199711,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1456,1900,19,1145,199712,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",297,574,3,1145,199709,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1974,2464,22,1145,199705,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",625,740,5,1145,199711,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",239,296,2,1145,199712,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3656,4500,30,1145,199706,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",879,962,5,1145,199705,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",371,578,3,1145,199711,8934802,9247394
ELP,MIA,"El Paso, TX","Miami, FL",187,188,1,1632,199711,685388,9247394
DTW,MIA,"Detroit, MI","Miami, FL",2380,4200,28,1145,199701,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1510,2302,8,1145,199701,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1199,2226,18,1145,199708,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",42,110,1,1145,199708,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3282,4650,31,1145,199708,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3394,4172,28,1145,199704,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1454,1949,16,1145,199704,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",6100,8100,81,1145,199708,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",619,870,3,1145,199704,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",8144,10704,56,1145,199702,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1761,2400,24,1145,199702,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1455,1825,15,1145,199702,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",641,745,5,1145,199702,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3820,4200,28,1145,199702,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3787,4650,31,1145,199701,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1390,2831,19,1145,199701,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",268,281,1,1145,199704,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",4363,4650,31,1145,199703,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",2462,4300,43,1145,199709,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",460,560,5,1145,199703,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1915,2894,24,1145,199701,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",159,300,3,1145,199701,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",11266,17822,93,1145,199701,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",8928,11286,59,1145,199703,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",4884,8250,55,1145,199704,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",270,869,7,1145,199709,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3353,4650,31,1145,199710,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",820,1244,10,1145,199710,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",331,500,5,1145,199704,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",10021,12516,84,1145,199712,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",1911,2293,8,1145,199702,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",6938,9600,64,1145,199708,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",69,194,1,1145,199708,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",673,1160,4,1145,199712,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",6221,8200,82,1145,199706,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",4551,7599,51,1145,199709,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",2377,2900,29,1145,199703,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",7275,9536,64,1145,199710,8934802,9247394
DTW,MIA,"Detroit, MI","Miami, FL",3726,5250,35,1145,199710,8934802,9247394
IAH,MIA,"Houston, TX","Miami, FL",5190,7424,58,964,199704,4351339,9247394
